Id,Expected
1002ec4a1fe748f3085f1ce88cbdf366_1,493536 25 494816 25 496096 25 497376 25 498646 40 499926 40 501206 40 502486 40 503766 45 505046 45 506326 45 507606 45 508881 55 510161 55 511441 55 512721 55 513996 60 515276 60 516556 60 517836 60 519116 65 520396 65 521676 65 522956 65 524236 65 525516 65 526796 65 528071 75 529351 75 530631 75 531911 75 532771 15 533191 75 534051 15 534471 75 535331 15 535751 75 536611 15 537031 75 537876 40 538311 80 539156 40 539591 80 540436 40 540871 80 541716 40 542151 80 542986 55 543426 90 544266 55 544706 90 545546 55 545986 90 546826 60 547266 90 548106 60 548546 90 549386 60 549826 90 550666 60 551106 90 551946 65 552386 95 553226 65 553666 95 554506 65 554946 95 555786 65 556226 95 557066 65 557506 95 558346 65 558786 95 559626 65 560066 95 560906 65 561346 95 562186 70 562626 100 563466 70 563906 100 564746 70 565186 100 566026 70 566466 100 567301 75 567746 100 568581 75 569026 100 569861 75 570306 100 571141 75 571586 100 572421 75 572866 105 573701 75 574146 105 574981 75 575426 105 576261 80 576706 105 577541 80 577986 105 578821 80 579266 105 580101 80 580546 105 581381 80 581826 110 582661 80 583106 110 583941 80 584386 110 585221 80 585666 110 586496 85 586951 105 587776 85 588231 105 589056 85 589511 105 590336 85 590791 105 591616 85 592071 110 592896 85 593351 110 594176 85 594631 110 595456 85 595911 110 596736 85 597191 110 598016 85 598471 110 599296 85 599751 110 600576 85 601031 110 601856 85 602311 110 603136 85 603591 110 604416 85 604871 110 605691 90 606151 115 606971 90 607431 115 608251 90 608711 115 609531 90 609991 115 610811 85 611276 110 612091 85 612556 110 613371 85 613836 110 614651 85 615116 110 615931 85 616396 110 617211 85 617676 110 618491 85 618956 110 619771 85 620236 110 621051 85 621521 105 622331 85 622801 105 623611 85 624081 105 624891 80 625371 95 626171 80 626651 95 627451 80 627931 95 628731 80 629211 95 630011 80 630491 95 631291 80 631771 95 632571 80 633051 95 633851 80 634331 95 635131 75 635616 90 636411 75 636896 90 637691 75 638176 90 638971 75 639456 90 640251 75 640741 85 641531 75 642021 85 642811 75 643301 85 644091 75 644581 85 645371 70 645861 85 646651 70 647141 85 647931 70 648421 85 649211 70 649701 85 650491 70 650881 30 650986 80 651771 70 652161 30 652266 80 653051 70 653441 30 653546 80 654331 70 654716 40 654826 80 655611 70 655996 40 656106 80 656891 70 657276 40 657386 80 658171 70 658556 40 658666 80 659456 60 659831 50 659951 70 660736 60 661111 50 661231 70 662016 60 662391 50 662511 70 663296 60 663671 50 663791 70 664576 60 664951 55 665071 70 665856 60 666231 55 666351 70 667136 60 667511 55 667631 70 668416 60 668791 55 668911 70 669696 60 670071 60 670196 60 670976 60 671351 60 671476 60 672256 60 672631 60 672756 60 673536 60 673911 60 674036 60 674816 60 675186 70 675316 60 676096 60 676466 70 676596 60 677376 60 677746 70 677876 60 678656 60 679026 75 679161 50 679936 60 680306 75 680441 50 681216 60 681586 75 681721 50 682496 60 682866 75 683001 50 683776 60 684146 80 684286 40 685056 60 685426 80 685566 40 686336 60 686706 80 686846 40 687616 60 687986 80 688126 40 688901 55 689266 80 689411 30 690181 55 690546 80 690691 30 691461 55 691826 80 691971 30 692741 55 693106 80 693251 30 694021 50 694381 90 694536 15 695301 50 695661 90 695816 15 696581 50 696941 90 697096 15 697861 50 698221 90 698376 15 699141 45 699501 95 700421 45 700781 95 701701 45 702061 95 702981 45 703341 95 704261 40 704626 95 705541 40 705906 95 706821 40 707186 95 708106 25 708466 100 709386 25 709746 100 710666 25 711026 100 711946 25 712306 100 713586 105 714866 105 716146 105 717426 105 718706 110 719986 110 721266 110 722546 110 723826 115 725106 115 726386 115 727666 115 728946 115 730226 115 731506 115 732786 120 734066 120 735346 120 736626 120 737906 120 739186 120 740466 120 741746 120 743026 120 744306 120 745586 120 746866 120 748146 120 749426 120 750706 120 751986 120 753266 120 754546 120 755826 120 757106 120 758386 120 759666 120 760946 120 762226 120 763506 120 764786 120 766066 120 767351 115 768631 115 769911 115 771191 115 772471 115 773751 115 775031 115 776311 115 777596 110 778876 110 780156 110 781436 110 782716 105 783996 105 785276 105 786561 100 787841 100 789121 100 790401 100 791681 100 792961 100 794241 100 795521 100 796801 95 798081 95 799361 95 800641 95 801926 90 803206 90 804486 90 805766 90 807046 85 808326 85 809606 85 810886 85 812181 65 813461 65 814741 65 816026 55 817306 55 818586 55 819866 55 821146 50 822426 50 823706 50 824986 50 826271 30 827551 30 828831 30 830111 30 831396 15 832676 15 833956 15 835236 15 845286 10 846566 10 847846 10 849126 10 850406 10 851686 10 852966 10 854246 10 855521 15 856801 15 858081 15 859361 15 860641 15 861921 15 863201 15 864481 15 865761 15 867041 15 868321 15 869601 10 870881 10 872161 10 873441 10 874726 5 876006 5 877286 5 878566 5
1209db6dcdda5cc8a788edaeb6aa460a_0,543086 10 544366 10 545646 10 546926 10 548201 25 549481 25 550761 25 552036 40 553316 40 554596 40 555876 40 557151 70 558431 70 559711 70 560991 70 562271 80 563551 80 564831 80 566111 80 567386 90 568666 90 569946 90 571226 90 572501 95 573781 95 575061 95 576341 95 577621 95 578901 95 580181 95 581461 95 582736 105 584016 105 585296 105 586576 105 587856 110 589136 110 590416 110 591696 110 592976 110 594256 110 595536 110 596816 110 598096 110 599376 110 600656 110 601936 110 603216 110 604496 110 605776 110 607056 105 608336 105 609616 105 610896 105 612176 105 613456 105 614736 105 616016 105 617291 115 618571 115 619851 115 621131 115 622411 115 623691 115 624971 115 626251 115 627531 115 628811 115 630091 115 631371 115 632651 120 633931 120 635211 120 636491 120 637771 120 639051 120 640331 120 641616 120 642896 120 644176 120 645456 120 646736 125 648016 125 649296 125 650576 125 651856 130 653136 130 654416 130 655696 130 656976 140 658256 140 659536 140 660816 140 662096 145 663376 145 664656 145 665936 145 667221 140 668501 140 669781 140 671061 140 672341 145 673621 145 674901 145 676181 145 677461 145 678741 145 680021 145 681306 140 682586 140 683866 140 685146 140 686426 140 687706 140 688986 140 690266 140 691551 130 692831 130 694111 130 695391 130 696671 115 697951 115 699231 115 700511 115 701791 105 703071 105 704351 105 705631 105 706916 100 708196 100 709476 100 710756 100 712036 95 713316 95 714596 95 715876 95 717161 85 718441 85 719721 85 721001 85 722286 75 723566 75 724846 75 726136 60 727416 60 728696 60 729976 60 731261 50 732541 50 733821 50 735101 50 736391 25 737671 25 738951 25 740231 25
1209db6dcdda5cc8a788edaeb6aa460a_1,
13dd311a65d2b46d0a6085835c525af6_0,657581 30 658861 30 660141 30 661421 30 662681 95 663961 95 665241 95 666521 95 667791 115 669071 115 670351 115 671616 140 672896 140 674176 140 675456 140 676726 155 678006 155 679286 155 680566 155 681841 165 683121 165 684401 165 685681 165 686956 175 688236 175 689516 175 690791 190 691001 10 692071 190 692281 10 693351 190 693561 10 694631 190 694841 10 695906 235 697186 235 698466 235 699746 235 701026 245 702306 245 703586 245 704866 245 706146 250 707426 250 708706 250 709981 260 711261 260 712541 260 713821 260 715101 265 716381 265 717661 265 718941 265 720221 270 721501 270 722781 270 724061 270 725336 275 726616 275 727896 275 729176 275 730456 275 731736 275 733016 275 734296 270 735576 270 736856 270 738136 270 739416 265 740696 265 741976 265 743256 265 744536 265 745816 265 747096 265 748376 260 749656 260 750936 260 752216 260 753496 260 754776 260 756056 260 757336 260 758616 260 759896 260 761176 260 762456 260 763736 260 765016 260 766296 260 767576 265 768856 265 770136 265 771416 265 772696 265 773976 265 775256 265 776536 265 777821 260 779101 260 780381 260 781661 260 782941 260 784221 260 785501 260 786786 255 788066 255 789346 255 790626 255 791906 260 793186 260 794466 260 795746 260 797031 255 798311 255 799591 255 800871 255 802156 250 803436 250 804716 250 806001 250 807281 250 808561 250 809841 250 811131 240 812411 240 813691 240 814971 240 816251 240 817531 240 818811 240 820091 240 821376 240 822656 240 823936 240 825221 235 826501 235 827781 235 829061 235 830341 235 831621 235 832901 235 834181 235 835466 230 836746 230 838026 230 839306 230 840591 225 841871 225 843151 225 844431 225 845711 225 846991 225 848271 225 849556 220 850836 220 852116 220 853396 220 854681 215 855961 215 857241 215 858521 215 859806 205 861086 205 862366 205 863646 205 864926 205 866206 205 867486 205 868771 200 870051 200 871331 200 872611 200 873896 190 875176 190 876456 190 877736 190 879026 180 880306 180 881586 180 882871 170 884151 170 885431 170 886711 170 887996 165 889276 165 890556 165 891836 165 893126 150 894406 150 895686 150 896966 150 898291 100 899571 100 900851 100 902141 85 903421 85 904701 85 905981 85 907266 75 908546 75 909826 75 911106 75 912391 65 913671 65 914951 65 916231 65 917531 35 918811 35 920091 35
13dd311a65d2b46d0a6085835c525af6_1,426946 10 428226 10 429506 10 430786 10 432006 20 432066 15 433286 20 433346 15 434566 20 434626 15 435846 20 435906 15 437121 30 437181 20 438401 30 438461 20 439681 30 439741 20 440961 30 441021 20 442236 40 442296 30 443516 40 443576 30 444796 40 444856 30 446071 95 447351 95 448631 95 449911 95 451191 95 452471 95 453751 95 455031 95 456306 100 457586 100 458866 100 460146 100 461426 100 462706 100 463986 100 465261 105 466541 105 467821 105 469101 105 470381 105 471661 105 472941 105 474221 105 475496 110 476776 110 478056 110 479336 110 480611 115 481891 115 483171 115 484451 115 485731 115 487011 115 488291 115 489566 120 490846 120 492126 120 493406 120 494686 120 495966 120 497246 120 498526 120 499801 125 501081 125 502361 125 503636 130 504916 130 506196 130 507476 130 508756 125 510036 125 511316 125 512596 125 513876 125 515156 125 516436 125 517716 125 518991 130 520271 130 521551 130 522831 130 524111 130 525391 130 526671 130 527951 125 529231 125 530511 125 531791 125 533071 120 534351 120 535631 120 536911 120 538191 120 539471 120 540751 120 542031 115 543311 115 544591 115 545871 115 547151 105 548431 105 549711 105 550991 105 552271 95 553551 95 554831 95 556111 95 557396 85 558676 85 559956 85 561236 80 562516 80 563796 80 565076 80 566356 75 567636 75 568916 75 570196 75 571476 70 572756 70 574036 70 575316 70 576596 65 577876 65 579156 65 580436 60 581716 60 582996 60 584276 60 585556 55 586836 55 588116 55 589396 55 590681 45 591961 45 593241 45 594521 45 595801 40 597081 40 598361 40 599646 30 600926 30 602206 30 603486 30 604766 25 606046 25 607326 25 608606 25
1531871f2fd85a04faeeb2b535797395_0,971071 5 972351 5 973631 5 974911 5 976191 5 977471 5 978751 5 980031 5 981306 10 982586 10 983866 10 985146 10 986426 10 987706 10 988986 10 990261 15 991541 15 992821 15 994101 15 995381 15 996661 15 997941 15 999221 15 1000501 15 1001781 15 1003061 15 1004341 15 1005621 15 1006901 15 1008181 15 1009461 15 1010741 15 1012021 15 1013301 15 1014581 15 1015861 15 1017141 15 1018421 15 1019701 15 1020981 15 1022261 15 1023541 15 1024821 15 1026096 20 1027376 20 1028656 20 1029936 20 1031216 20 1032496 20 1033776 20 1035056 20 1036336 20 1037616 20 1038896 20 1040176 20 1041456 20 1042736 20 1044016 20 1045296 20 1046576 20 1047856 20 1049136 20 1050416 20 1051696 20 1052976 20 1054256 20 1055536 20 1056816 20 1058096 20 1059376 20 1060656 15 1061936 15 1063216 15 1064496 15 1065776 15 1067056 15 1068336 15 1069616 15 1070896 15 1072176 15 1073456 15 1074736 15 1076021 10 1077301 10 1078581 10 1079861 10 1081141 10 1082421 10 1083701 10 1084981 10 1086261 10 1087541 10 1088821 10 1090101 10 1091381 10 1092661 10 1093941 10 1095221 10 1096501 10 1097781 10 1099061 10 1100346 5 1101626 5 1102906 5 1104186 5
1531871f2fd85a04faeeb2b535797395_1,
15fc656702fa602bb3c7abacdbd7e6af_0,
15fc656702fa602bb3c7abacdbd7e6af_1,494726 40 496006 40 497286 40 498566 40 499831 65 501111 65 502391 65 503661 80 504941 80 506221 80 507501 80 508776 95 510056 95 511336 95 512616 95 513886 110 515166 110 516446 110 517726 110 519001 120 520281 120 521561 120 522836 130 524116 130 525396 130 526676 130 527956 135 529236 135 530516 135 531796 135 533076 135 534356 135 535636 135 536916 135 538191 145 539471 145 540751 145 542031 150 543311 150 544591 150 545871 150 547146 160 548426 160 549706 160 550986 160 552266 165 553546 165 554826 165 556106 165 557386 175 558666 175 559946 175 561226 180 562506 180 563786 180 565066 180 566346 190 567626 190 568906 190 570186 190 571466 195 572746 195 574026 195 575306 195 576586 205 577866 205 579146 205 580426 210 581706 210 582986 210 584266 210 585546 215 586826 215 588106 215 589386 215 590666 220 591946 220 593226 220 594506 220 595786 225 597066 225 598346 225 599626 230 600906 230 602186 230 603466 230 604741 235 606021 235 607301 235 608581 235 609861 240 611141 240 612421 240 613701 240 614981 245 616261 245 617541 245 618821 245 620101 245 621381 245 622661 245 623941 245 625221 245 626501 245 627781 245 629061 240 630341 240 631621 240 632906 230 634186 230 635466 230 636746 230 638026 225 639306 225 640586 225 641866 225 643146 225 644426 225 645706 225 646986 225 648266 220 649546 220 650826 220 652111 215 653391 215 654671 215 655951 215 657231 210 658511 210 659791 210 661071 210 662351 210 663631 210 664911 210 666191 210 667471 205 668751 205 670031 205 671316 200 672596 200 673876 200 675156 200 676436 200 677716 200 678996 200 680276 200 681556 200 682836 200 684116 200 685396 200 686676 195 687956 195 689236 195 690521 190 691801 190 693081 190 694361 190 695641 190 696921 190 698201 190 699481 190 700761 190 702041 190 703321 190 704601 190 705881 190 707161 190 708441 190 709721 190 711001 190 712281 190 713561 190 714841 190 716121 190 717401 190 718681 190 719961 185 721241 185 722521 185 723801 185 725086 180 726366 180 727646 180 728926 180 730206 180 731486 180 732766 180 734046 175 735326 175 736606 175 737886 175 739166 175 740446 175 741726 175 743006 175 744286 170 745566 170 746846 170 748131 160 749411 160 750691 160 751971 160 753251 150 754531 150 755811 150 757091 150 758376 140 759656 140 760936 140 762216 140 763496 135 764776 135 766056 135 767341 125 768621 125 769901 125 771181 125 772466 120 773746 120 775026 120 776306 120 777596 110 778876 110 780156 110 781436 110 782726 95 784006 95 785286 95 786576 85 787856 85 789136 85 790416 85 791706 65 792986 65 794266 65 795546 65 796836 50 798116 50 799396 50 800676 50 801971 10 803251 10 804531 10
1ad4f13ccf1f4b331a412fc44655fb51_0,507636 50 508916 50 510196 50 511476 50 512741 70 514021 70 515301 70 516581 70 517851 90 519131 90 520411 90 521691 90 522961 105 524241 105 525521 105 526801 105 528081 110 529361 110 530641 110 531921 110 533196 130 534476 130 535756 130 537036 130 538316 140 539596 140 540876 140 542156 140 543431 155 544711 155 545991 155 547271 155 548551 160 549831 160 551111 160 552386 170 553666 170 554946 170 556226 170 557501 180 558781 180 560061 180 561341 180 562616 185 563896 185 565176 185 566456 185 567731 195 569011 195 570291 195 571571 195 572851 200 574131 200 575411 200 576691 200 577966 205 579246 205 580526 205 581806 205 583086 210 584366 210 585646 210 586926 210 588206 210 589486 210 590766 210 592046 210 593321 215 594601 215 595881 215 597161 215 598441 215 599721 215 601001 215 602281 215 603561 215 604841 215 606121 215 607396 225 608676 225 609956 225 611236 225 612516 225 613796 225 615076 225 616356 225 617636 225 618916 225 620196 225 621476 225 622751 230 624031 230 625311 230 626591 230 627871 230 629151 230 630431 230 631711 230 632986 235 634266 235 635546 235 636826 230 638106 230 639386 230 640666 230 641946 230 643226 230 644506 230 645786 230 647066 230 648346 230 649626 230 650906 230 652186 225 653466 225 654746 225 656026 225 657311 220 658591 220 659871 220 661151 220 662431 215 663711 215 664991 215 666271 215 667551 210 668831 210 670111 210 671391 210 672676 195 673956 195 675236 195 676516 195 677796 190 679076 190 680356 190 681641 180 682921 180 684201 180 685481 180 686766 170 688046 170 689326 170 690606 170 691886 160 693166 160 694446 160 695726 160 697011 150 698291 150 699571 150 700851 150 702136 135 703416 135 704696 135 705976 135 707266 120 708546 120 709826 120 711106 120 712396 100 713676 100 714956 100 716236 100 717536 70 718816 70 720096 70 721376 70 722671 45 723951 45 725231 45
1ad4f13ccf1f4b331a412fc44655fb51_1,
1b62f15ec83b97bb11e8e0c4416c1931_0,274441 20 275721 20 277001 20 278281 20 279526 60 280806 60 282086 60 283366 60 284636 70 285916 70 287196 70 288466 85 289746 85 291026 85 292306 85 293581 95 294861 95 296141 95 297421 95 298691 115 299971 115 301251 115 302531 115 303791 150 305071 150 306351 150 307631 150 308901 170 310181 170 311461 170 312741 170 314001 195 315281 195 316561 195 317841 195 319116 205 320396 205 321676 205 322956 205 324231 250 325511 250 326791 250 328071 250 329351 250 330631 250 331911 250 333186 255 334466 255 335746 255 337026 255 338306 255 339586 255 340866 255 342146 255 343421 260 344701 260 345981 260 347261 260 348536 265 349816 265 351096 265 352376 265 353646 275 354926 275 356206 275 357486 275 358761 285 360041 285 361321 285 362601 285 363876 290 365156 290 366436 290 367716 290 368996 290 370276 290 371556 290 372836 290 374111 300 375391 300 376671 300 377946 310 379226 310 380506 310 381786 310 383066 315 384346 315 385626 315 386906 315 388186 320 389466 320 390746 320 392026 320 393301 325 394581 325 395861 325 397141 325 398421 330 399701 330 400981 330 402261 330 403536 335 404816 335 406096 335 407376 335 408656 335 409936 335 411216 335 412496 335 413771 345 415051 345 416331 345 417606 350 418886 350 420166 350 421446 350 422721 355 424001 355 425281 355 426561 355 427841 355 429121 355 430401 355 431681 355 432956 360 434236 360 435516 360 436796 360 438076 360 439356 360 440636 360 441916 360 443196 360 444476 360 445756 360 447036 360 448316 360 449596 360 450876 360 452156 360 453436 360 454716 360 455996 360 457276 360 458556 360 459836 360 461116 360 462401 355 463681 355 464961 355 466241 355 467521 355 468801 355 470081 355 471361 355 472646 350 473926 350 475206 350 476486 350 477766 350 479046 350 480326 350 481606 350 482886 350 484166 350 485446 350 486726 350 488006 350 489286 350 490566 350 491846 350 493126 350 494406 350 495686 350 496966 350 498251 345 499531 345 500811 345 502091 345 503371 345 504651 345 505931 345 507216 340 508496 340 509776 340 511056 340 512336 340 513616 340 514896 340 516176 340 517461 335 518741 335 520021 335 521301 335 522581 330 523861 330 525141 330 526421 330 527701 330 528981 330 530261 330 531541 330 532826 325 534106 325 535386 325 536666 325 537946 320 539226 320 540506 320 541786 320 543071 315 544351 315 545631 315 546911 315 548196 305 549476 305 550756 305 552041 300 553321 300 554601 300 555881 300 557171 285 558451 285 559731 285 561011 285 562301 265 563581 265 564861 265 566141 265 567436 245 568716 245 569996 245 571276 245 572571 225 573851 225 575131 225 576411 225 577706 205 578986 205 580266 205 581546 205 582846 180 584126 180 585406 180 586686 180 587981 165 589261 165 590541 165 591821 165 593111 150 594391 150 595671 150 596961 135 598241 135 599521 135 600801 135 602096 110 603376 110 604656 110 605936 110 607231 85 608511 85 609791 85 611071 85
1b62f15ec83b97bb11e8e0c4416c1931_1,
1c0e9082ea2c193ac8d551c149b60f29_0,139856 40 141136 40 142416 40 143696 40 144966 60 146246 60 147526 60 148806 60 150081 70 151361 70 152641 70 153911 85 155191 85 156471 85 157751 85 159026 95 160306 95 161586 95 162866 95 164141 100 165421 100 166701 100 167981 100 169256 110 170536 110 171816 110 173096 110 174371 115 175651 115 176931 115 178211 115 179491 115 180771 115 182051 115 183331 115 184606 125 185886 125 187166 125 188446 125 189721 130 191001 130 192281 130 193561 130 194841 130 196121 130 197401 130 198676 135 199956 135 201236 135 202516 135 203796 135 205076 135 206356 135 207636 135 208916 140 210196 140 211476 140 212756 140 214031 145 215311 145 216591 145 217871 145 219151 145 220431 145 221711 145 222991 145 224271 145 225551 145 226831 145 228111 145 229391 150 230671 150 231951 150 233231 150 234506 155 235786 155 237066 155 238346 155 239626 155 240906 155 242186 155 243466 155 244746 155 246026 155 247306 155 248581 160 249861 160 251141 160 252421 160 253701 160 254981 160 256261 160 257541 160 258821 160 260101 160 261381 160 262661 160 263941 160 265221 160 266501 160 267781 160 269061 160 270341 160 271621 160 272901 160 274176 165 275456 165 276736 165 278016 165 279296 165 280576 165 281856 165 283136 165 284416 165 285696 165 286976 165 288256 165 289536 165 290816 165 292096 165 293376 160 294656 160 295936 160 297216 160 298496 160 299776 160 301056 160 302336 160 303616 160 304896 160 306176 160 307456 160 308736 155 310016 155 311296 155 312576 155 313856 155 315136 155 316416 155 317696 155 318976 155 320256 155 321536 155 322816 155 324096 155 325376 155 326656 155 327936 155 329221 145 330501 145 331781 145 333061 145 334341 145 335621 145 336901 145 338181 145 339461 145 340741 145 342021 145 343301 145 344581 145 345861 145 347141 145 348426 140 349706 140 350986 140 352266 140 353546 135 354826 135 356106 135 357386 135 358666 140 359946 140 361226 140 362506 140 363791 105 363901 20 365071 105 365181 20 366351 105 366461 20 367631 105 367741 20 368916 90 369026 15 370196 90 370306 15 371476 90 371586 15 372756 90 372866 15 374036 75 374151 10 375316 75 375431 10 376596 75 376711 10 377881 60 377986 15 379161 60 379266 15 380441 60 380546 15 381721 60 381826 15 383006 45 384286 45 385566 45 386846 45 388131 30 389411 30 390691 30 391971 30
